0.000000    -nan
0.047425    0.000000
0.094850    0.000000
0.142275    0.000000
0.189700    0.000000
0.237125    0.000000
0.284550    0.000000
0.331975    0.000000
0.379400    0.000000
0.426825    0.000000
0.474250    0.000000
0.521675    0.000000
0.569100    0.000000
0.616525    0.000000
0.663950    0.000000
0.711375    0.000000
0.758800    0.000000
0.806225    0.000000
0.853650    0.002316
0.901075    0.114743
0.948500    0.715851
0.995925    1.618803
1.043350    2.107082
1.090775    2.124849
1.138200    1.944562
1.185625    1.690929
1.233050    1.442826
1.280475    1.258667
1.327900    1.112261
1.375325    1.016067
1.422750    0.948516
1.470175    0.900268
1.517600    0.873667
1.565025    0.859624
1.612450    0.852199
1.659875    0.879692
1.707300    0.867799
1.754725    0.883200
1.802150    0.907605
1.849575    0.943059
1.897000    0.989843
1.944425    1.036668
1.991850    1.073007
2.039275    1.103299
2.086700    1.113192
2.134125    1.112255
2.181550    1.104314
2.228975    1.082866
2.276400    1.066386
2.323825    1.053274
2.371250    1.028204
2.418675    1.011238
2.466100    0.997050
2.513525    0.994902
2.560950    0.997773
2.608375    1.007068
2.655800    1.000293
2.703225    0.992165
2.750650    0.986554
2.798075    0.995604
2.845500    1.013367
2.892925    1.028500
2.940350    1.016207
2.987775    1.016068
3.035200    1.014488
3.082625    1.016434
3.130050    1.017450
3.177475    1.020484
3.224900    1.019444
3.272325    1.013985
3.319750    1.020299
3.367175    1.015908
3.414600    1.013522
3.462025    1.013073
3.509450    1.021089
3.556875    1.021664
3.604300    1.011463
3.651725    1.002737
3.699150    1.007624
3.746575    1.013012
3.794000    1.006773
3.841425    1.003655
3.888850    1.012390
3.936275    1.011097
3.983700    1.007376
4.031125    1.007333
4.078550    1.010083
4.125975    1.008975
4.173400    1.012912
4.220825    1.017239
4.268250    1.020715
4.315675    1.017438
4.363100    1.017844
4.410525    1.026179
4.457950    1.011774
4.505375    1.005035
4.552800    1.001596
4.600225    0.998586
4.647650    0.997765
4.695075    0.999117
