0.000000    -nan
0.040000    0.000000
0.080000    0.000000
0.120000    0.000000
0.160000    0.000000
0.200000    0.000000
0.240000    0.000000
0.280000    0.000000
0.320000    0.000000
0.360000    0.000000
0.400000    0.000000
0.440000    0.000000
0.480000    0.000000
0.520000    0.000000
0.560000    0.000000
0.600000    0.000000
0.640000    0.000000
0.680000    0.000000
0.720000    0.000000
0.760000    0.000000
0.800000    0.000006
0.840000    0.013438
0.880000    0.308159
0.920000    1.473558
0.960000    2.919728
1.000000    3.512472
1.040000    3.264279
1.080000    2.729233
1.120000    2.176214
1.160000    1.732944
1.200000    1.391671
1.240000    1.152877
1.280000    0.988897
1.320000    0.879441
1.360000    0.821094
1.400000    0.799390
1.440000    0.757934
1.480000    0.745317
1.520000    0.774911
1.560000    0.818616
1.600000    0.888256
1.640000    0.977130
1.680000    1.088535
1.720000    1.199191
1.760000    1.292095
1.800000    1.375766
1.840000    1.445872
1.880000    1.498751
1.920000    1.542231
1.960000    1.552626
2.000000    1.521870
2.040000    1.461090
2.080000    1.391193
2.120000    1.312621
2.160000    1.237167
2.200000    1.187388
2.240000    1.127089
2.280000    1.075546
2.320000    1.045329
2.360000    1.034746
2.400000    1.045167
2.440000    1.070741
2.480000    1.079968
2.520000    1.109233
2.560000    1.148283
2.600000    1.189437
2.640000    1.231133
2.680000    1.266561
2.720000    1.296130
2.760000    1.316773
2.800000    1.329154
2.840000    1.324641
2.880000    1.314453
2.920000    1.303392
2.960000    1.293350
3.000000    1.268933
3.040000    1.234085
3.080000    1.208888
3.120000    1.192323
3.160000    1.174050
3.200000    1.153552
3.240000    1.147382
3.280000    1.152157
3.320000    1.148531
3.360000    1.149592
3.400000    1.161478
3.440000    1.177106
3.480000    1.193639
3.520000    1.210871
3.560000    1.230642
3.600000    1.251000
3.640000    1.256478
3.680000    1.260592
3.720000    1.274784
3.760000    1.257836
3.800000    1.243085
3.840000    1.233367
3.880000    1.222121
3.920000    1.210964
3.960000    1.203971
