0.000000    -nan
0.047425    0.000000
0.094850    0.000000
0.142275    0.000000
0.189700    0.000000
0.237125    0.000000
0.284550    0.000000
0.331975    0.000000
0.379400    0.000000
0.426825    0.000000
0.474250    0.000000
0.521675    0.000000
0.569100    0.000000
0.616525    0.000000
0.663950    0.000000
0.711375    0.000000
0.758800    0.000000
0.806225    0.000000
0.853650    0.002638
0.901075    0.104392
0.948500    0.663384
0.995925    1.501867
1.043350    2.039799
1.090775    2.078742
1.138200    2.085012
1.185625    1.753992
1.233050    1.367489
1.280475    1.159276
1.327900    1.022199
1.375325    0.949638
1.422750    0.914529
1.470175    0.879819
1.517600    0.879268
1.565025    0.927928
1.612450    1.017282
1.659875    1.197306
1.707300    0.986099
1.754725    0.917073
1.802150    0.907540
1.849575    0.915043
1.897000    0.946485
1.944425    0.994482
1.991850    1.075946
2.039275    1.134941
2.086700    1.018061
2.134125    0.995815
2.181550    0.974740
2.228975    0.949512
2.276400    0.953796
2.323825    1.004787
2.371250    1.001421
2.418675    0.966320
2.466100    0.968082
2.513525    0.990411
2.560950    1.049130
2.608375    1.232843
2.655800    1.186444
2.703225    1.069823
2.750650    1.028351
2.798075    1.056474
2.845500    1.125563
2.892925    1.185809
2.940350    1.018711
2.987775    0.966810
3.035200    0.917559
3.082625    0.902741
3.130050    0.888413
3.177475    0.903069
3.224900    0.911500
3.272325    0.929531
3.319750    0.985858
3.367175    0.971800
3.414600    0.978927
3.462025    1.018259
3.509450    1.126696
3.556875    1.134049
3.604300    1.038424
3.651725    1.031535
3.699150    1.081813
3.746575    1.086786
3.794000    1.026985
3.841425    1.016701
3.888850    1.062680
3.936275    1.016655
3.983700    0.971748
4.031125    0.956205
4.078550    0.974446
4.125975    0.955935
4.173400    0.962929
4.220825    1.013059
4.268250    1.054930
4.315675    1.013467
4.363100    1.040546
4.410525    1.144468
4.457950    1.014105
4.505375    0.961679
4.552800    0.935092
4.600225    0.924392
4.647650    0.930886
4.695075    0.936751
