0.000000    -nan
0.037640    0.000000
0.075280    0.000000
0.112920    0.000000
0.150560    0.000000
0.188200    0.000000
0.225840    0.000000
0.263480    0.000000
0.301120    0.000000
0.338760    0.000000
0.376400    0.000000
0.414040    0.000000
0.451680    0.000000
0.489320    0.000000
0.526960    0.000000
0.564600    0.000000
0.602240    0.000000
0.639880    0.000000
0.677520    0.000000
0.715160    0.000000
0.752800    0.000005
0.790440    0.002800
0.828080    0.139340
0.865720    1.024081
0.903360    2.610317
0.941000    3.620334
0.978640    3.586397
1.016280    3.039095
1.053920    2.405394
1.091560    1.866962
1.129200    1.463390
1.166840    1.168520
1.204480    0.971866
1.242120    0.850022
1.279760    0.775168
1.317400    0.738864
1.355040    0.686815
1.392680    0.681556
1.430320    0.705825
1.467960    0.758890
1.505600    0.834104
1.543240    0.936549
1.580880    1.052721
1.618520    1.182898
1.656160    1.292373
1.693800    1.394309
1.731440    1.471582
1.769080    1.530081
1.806720    1.571536
1.844360    1.596198
1.882000    1.577269
1.919640    1.519347
1.957280    1.440921
1.994920    1.352397
2.032560    1.265762
2.070200    1.204142
2.107840    1.119812
2.145480    1.048545
2.183120    1.006888
2.220760    0.988824
2.258400    0.993454
2.296040    1.021673
2.333680    1.037367
2.371320    1.071923
2.408960    1.119697
2.446600    1.175555
2.484240    1.231738
2.521880    1.278681
2.559520    1.319081
2.597160    1.348636
2.634800    1.365596
2.672440    1.358999
2.710080    1.345170
2.747720    1.329704
2.785360    1.317398
2.823000    1.286014
2.860640    1.245969
2.898280    1.212048
2.935920    1.190157
2.973560    1.165027
3.011200    1.134928
3.048840    1.121486
3.086480    1.122552
3.124120    1.120175
3.161760    1.125046
3.199400    1.138883
3.237040    1.160880
3.274680    1.181721
3.312320    1.206396
3.349960    1.234983
3.387600    1.261099
3.425240    1.270645
3.462880    1.283669
3.500520    1.299313
3.538160    1.282852
3.575800    1.264100
3.613440    1.246201
3.651080    1.232053
3.688720    1.221004
3.726360    1.206758
