0.000000    -nan
0.035755    0.000000
0.071510    0.000000
0.107265    0.000000
0.143020    0.000000
0.178775    0.000000
0.214530    0.000000
0.250285    0.000000
0.286040    0.000000
0.321795    0.000000
0.357550    0.000000
0.393305    0.000000
0.429060    0.000000
0.464815    0.000000
0.500570    0.000000
0.536325    0.000000
0.572080    0.000000
0.607835    0.000000
0.643590    0.000000
0.679345    0.000000
0.715100    0.000000
0.750855    0.001039
0.786610    0.076217
0.822365    0.767620
0.858120    2.370956
0.893875    3.651049
0.929630    3.778305
0.965385    3.259999
1.001140    2.571206
1.036895    1.961306
1.072650    1.495459
1.108405    1.169402
1.144160    0.952130
1.179915    0.813123
1.215670    0.734724
1.251425    0.714135
1.287180    0.656764
1.322935    0.647386
1.358690    0.666778
1.394445    0.721000
1.430200    0.799086
1.465955    0.901139
1.501710    1.029629
1.537465    1.179732
1.573220    1.291739
1.608975    1.400834
1.644730    1.493037
1.680485    1.549802
1.716240    1.589532
1.751995    1.620205
1.787750    1.612536
1.823505    1.552184
1.859260    1.477062
1.895015    1.381761
1.930770    1.285116
1.966525    1.212306
2.002280    1.115644
2.038035    1.031791
2.073790    0.982272
2.109545    0.958734
2.145300    0.967799
2.181055    0.997959
2.216810    1.006112
2.252565    1.044491
2.288320    1.099576
2.324075    1.163269
2.359830    1.226671
2.395585    1.282632
2.431340    1.335265
2.467095    1.365410
2.502850    1.390091
2.538605    1.381655
2.574360    1.365173
2.610115    1.348745
2.645870    1.336619
2.681625    1.303796
2.717380    1.249235
2.753135    1.212530
2.788890    1.188365
2.824645    1.161154
2.860400    1.124846
2.896155    1.105091
2.931910    1.108487
2.967665    1.104873
3.003420    1.105530
3.039175    1.120039
3.074930    1.148924
3.110685    1.174481
3.146440    1.204671
3.182195    1.236979
3.217950    1.267368
3.253705    1.277960
3.289460    1.293469
3.325215    1.316882
3.360970    1.293701
3.396725    1.275925
3.432480    1.260088
3.468235    1.243331
3.503990    1.225413
3.539745    1.207998
