0.000000    -nan
0.047425    0.000000
0.094850    0.000000
0.142275    0.000000
0.189700    0.000000
0.237125    0.000000
0.284550    0.000000
0.331975    0.000000
0.379400    0.000000
0.426825    0.000000
0.474250    0.000000
0.521675    0.000000
0.569100    0.000000
0.616525    0.000000
0.663950    0.000000
0.711375    0.000000
0.758800    0.000000
0.806225    0.000000
0.853650    0.000051
0.901075    0.022087
0.948500    0.462988
0.995925    1.840662
1.043350    3.046231
1.090775    3.268656
1.138200    2.902043
1.185625    2.399049
1.233050    1.947942
1.280475    1.598199
1.327900    1.346767
1.375325    1.205526
1.422750    1.091859
1.470175    1.013044
1.517600    0.973274
1.565025    0.956553
1.612450    0.987357
1.659875    1.031815
1.707300    1.027223
1.754725    1.062355
1.802150    1.113752
1.849575    1.179365
1.897000    1.254614
1.944425    1.331517
1.991850    1.407101
2.039275    1.469716
2.086700    1.470492
2.134125    1.465387
2.181550    1.434000
2.228975    1.389090
2.276400    1.335399
2.323825    1.282874
2.371250    1.244252
2.418675    1.206312
2.466100    1.189268
2.513525    1.173656
2.560950    1.175435
2.608375    1.209838
2.655800    1.206450
2.703225    1.194398
2.750650    1.200109
2.798075    1.222688
2.845500    1.253131
2.892925    1.272490
2.940350    1.262585
2.987775    1.270492
3.035200    1.271146
3.082625    1.269780
3.130050    1.262650
3.177475    1.254401
3.224900    1.241211
3.272325    1.232840
3.319750    1.229748
3.367175    1.219976
3.414600    1.210118
3.462025    1.208607
3.509450    1.222516
3.556875    1.221342
3.604300    1.211532
3.651725    1.207196
3.699150    1.214007
3.746575    1.220419
3.794000    1.214425
3.841425    1.214923
3.888850    1.227338
3.936275    1.225062
3.983700    1.219602
4.031125    1.224587
4.078550    1.228653
4.125975    1.218653
4.173400    1.213624
4.220825    1.218867
4.268250    1.223897
4.315675    1.212957
4.363100    1.214167
4.410525    1.229133
4.457950    1.209576
4.505375    1.195423
4.552800    1.190782
4.600225    1.186478
4.647650    1.185600
4.695075    1.186100
